"country","code","age","lx","lx_sum","lx_per"
"Eswatini","SWZ",98,40.9632150452278,3717,0.0110205044512316
"Eswatini","SWZ",90,1065.02384792659,3717,0.286527804123376
"Eswatini","SWZ",91,811.402486640339,3717,0.218294992370282
"Eswatini","SWZ",92,601.734876179748,3717,0.161887241372006
"Eswatini","SWZ",93,436.075167109654,3717,0.117319119480671
"Eswatini","SWZ",80,4839.61596076145,30374.83,0.159329812241301
"Eswatini","SWZ",81,4426.50951395767,30374.83,0.145729523884008
"Eswatini","SWZ",82,4014.11938449821,30374.83,0.132152818122709
"Eswatini","SWZ",83,3603.87820707167,30374.83,0.118646860149396
"Eswatini","SWZ",84,3197.934933711,30374.83,0.105282397752053
"Eswatini","SWZ",85,2799.15483379344,30374.83,0.0921537613146622
"Eswatini","SWZ",86,2411.11949404053,30374.83,0.0793788638171977
"Eswatini","SWZ",87,2038.18096908298,30374.83,0.0671009835802531
"Eswatini","SWZ",88,1685.46178146062,30374.83,0.0554887642650385
"Eswatini","SWZ",89,1358.85492162244,30374.83,0.0447362148733817
"Ethiopia","ETH",86,4001.59851687595,49365.099,0.0810612881962609
"Ethiopia","ETH",87,3445.32934449584,49365.099,0.0697928174821616
"Ethiopia","ETH",88,2918.45734925539,49365.099,0.0591198520488208
"Ethiopia","ETH",89,2428.49010695656,49365.099,0.0491944745609962
"Ethiopia","ETH",90,1983.61358522384,8127.121,0.244073342235687
"Ethiopia","ETH",91,1592.69214350424,8127.121,0.195972490566369
"Ethiopia","ETH",92,1259.94991739907,8127.121,0.155030289003827
"Ethiopia","ETH",80,7627.84871948161,49365.099,0.154519060510374
"Ethiopia","ETH",81,7010.70475160035,49365.099,0.142017435265355
"Ethiopia","ETH",82,6394.65526378597,49365.099,0.129537981151136
"Ethiopia","ETH",83,5781.88921617225,49365.099,0.117125040429317
"Ethiopia","ETH",84,5175.69004895983,49365.099,0.104845126492298
"Ethiopia","ETH",85,4580.43568241626,49365.099,0.0927869238632796
"Ethiopia","ETH",99,52.7663918133989,8127.121,0.00649263027010412
"Ethiopia","ETH",95,583.436531098083,8127.121,0.0717888328595185
"Ethiopia","ETH",96,432.84804655013,8127.121,0.0532597024887571
"Ethiopia","ETH",93,984.97081866397,8127.121,0.121195540052125
"Ethiopia","ETH",94,762.698535208888,8127.121,0.0938460907877326
"Ethiopia","ETH",97,299.463673739887,8127.121,0.0368474486524671
"Ethiopia","ETH",98,174.681356798501,8127.121,0.0214936330834131
"Gabon","GAB",81,6400.10165787113,42586.539,0.150284615940993
"Gabon","GAB",82,5752.36245409295,42586.539,0.135074664181866
"Gabon","GAB",85,3862.39263123294,42586.539,0.0906951520815754
"Gabon","GAB",86,3273.05422771712,42586.539,0.0768565444521594
