county,code,Variant,Time,MidPeriod,SexID,Sex,AgeGrp,AgeGrpStart,AgeGrpSpan,mx,qx,px,lx,dx,Lx,Sx,Tx,ex,ax
Serbia,SRB,Medium,2025-2030,2028,3,Total,85-89,85,5,0.16480249,0.57552537,0.42447463,30487.098,17546.098,106467.44,0.33582508,148865.15,4.8829,2.380155
Serbia,SRB,Medium,2025-2030,2028,3,Total,90-94,90,5,0.28059429,0.77524848,0.22475152,12941,10032.49,35754.435,0.17163935,42397.718,3.2762,2.114319
Serbia,SRB,Medium,2025-2030,2028,3,Total,95-99,95,5,0.42465521,0.89600986,0.10399014,2908.509,2606.053,6136.868,0.07622972,6643.284,2.2841,1.774556
Serbia,SRB,Medium,2025-2030,2028,3,Total,100+,100,-1,0.59724908,,,302.456,302.456,506.416,,506.416,1.6743,1.674343
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,0,0,1,0.06470439,0.06161867,0.93838133,100000,6161.867,95231.048,0.92901465,5767506.6,57.6751,0.226054
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00643411,0.02531982,0.97468018,93838.133,2375.965,369276.28,0.97761279,5672275.5,60.4474,1.442615
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00282095,0.01400596,0.98599404,91462.168,1281.016,454108.3,0.98788042,5302999.2,57.9802,2.5
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00208473,0.01037047,0.98962953,90181.153,935.221,448604.7,0.98670889,4848890.9,53.7683,2.539551
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00348254,0.01727273,0.98272727,89245.932,1541.521,442642.25,0.97899535,4400286.2,49.3052,2.67281
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00494786,0.02444724,0.97555276,87704.41,2144.131,433344.7,0.97396671,3957644,45.1248,2.585337
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00551163,0.02718853,0.97281147,85560.28,2326.258,422063.31,0.97138773,3524299.3,41.1908,2.53334
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00613558,0.03022213,0.96977787,83234.022,2515.509,409987.12,0.96744916,3102236,37.2712,2.542054
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00717121,0.03523851,0.96476149,80718.512,2844.4,396641.69,0.96147001,2692248.9,33.3535,2.556297
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00863691,0.04229599,0.95770401,77874.113,3293.762,381359.09,0.95293707,2295607.2,29.4784,2.567685
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,45-49,45,5,0.01081928,0.05271964,0.94728036,74580.35,3931.849,363411.22,0.93916528,1914248.1,25.6669,2.586242
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,50-54,50,5,0.01455885,0.07033385,0.92966615,70648.501,4968.981,341303.2,0.91827136,1550836.8,21.9514,2.597233
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01995811,0.09523592,0.90476408,65679.52,6255.05,313408.95,0.885873,1209533.6,18.4157,2.603753
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,60-64,60,5,0.02924743,0.13664863,0.86335137,59424.47,8120.273,277640.53,0.83619388,896124.69,15.0801,2.600841
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,65-69,65,5,0.0433865,0.19633222,0.80366778,51304.198,10072.667,232161.31,0.76270123,618484.16,12.0552,2.581606
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,70-74,70,5,0.0667775,0.28677744,0.71322256,41231.531,11824.273,177069.72,0.65898865,386322.85,9.3696,2.539981
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,75-79,75,5,0.1024969,0.406704,0.593296,29407.258,11960.049,116686.93,0.52920475,209253.13,7.1157,2.462439
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,80-84,80,5,0.15540619,0.55003246,0.44996754,17447.209,9596.531,61751.28,0.38546896,92566.198,5.3055,2.344378
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,85-89,85,5,0.22973055,0.69654149,0.30345851,7850.677,5468.323,23803.202,0.25331753,30814.918,3.9251,2.174602
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,90-94,90,5,0.32162061,0.81402554,0.18597446,2382.355,1939.298,6029.768,0.14975172,7011.716,2.9432,1.96694
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,95-99,95,5,0.44072301,0.89821105,0.10178895,443.057,397.959,902.968,0.08043148,981.948,2.2163,1.702378
Sierra Leone,SLE,Medium,2025-2030,2028,3,Total,100+,100,-1,0.57101304,,,45.098,45.098,78.98,,78.98,1.7513,1.751273
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,0,0,1,0.0127108,0.01256446,0.98743554,100000,1256.446,98848.622,0.98578893,7400199.9,74.002,0.083623
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00096526,0.00385197,0.99614803,98743.555,380.357,394045.84,0.99690521,7301351.3,73.9426,1.559198
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00036382,0.00181747,0.99818253,98363.198,178.772,491369.06,0.99828863,6907305.5,70.2225,2.5
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00034251,0.00171116,0.99828884,98184.425,168.009,490528.14,0.99734935,6415936.4,65.3458,2.654986
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00076819,0.00383423,0.99616577,98016.416,375.818,489227.93,0.9954229,5925408.3,60.4532,2.727207
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00102718,0.0051231,0.9948769,97640.598,500.223,486988.68,0.99467884,5436180.3,55.6754,2.572456
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00109893,0.00547988,0.99452012,97140.376,532.318,484397.34,0.99405572,4949191.6,50.9489,2.549319
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00131592,0.00655885,0.99344115,96608.057,633.637,481517.94,0.99241057,4464794.3,46.2155,2.597454
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00177761,0.00885087,0.99114913,95974.42,849.457,477863.5,0.98937905,3983276.4,41.5035,2.635429
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00256605,0.01275372,0.98724628,95124.963,1213.197,472788.13,0.98409944,3505412.9,36.8506,2.661811
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00396548,0.01964634,0.98035366,93911.766,1845.022,465270.54,0.97531906,3032624.7,32.2923,2.675748
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,50-54,50,5,0.0062066,0.03059169,0.96940831,92066.744,2816.477,453787.22,0.96134749,2567354.2,27.8858,2.675643
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,55-59,55,5,0.0098039,0.04792059,0.95207941,89250.267,4276.925,436247.21,0.94102224,2113567,23.6814,2.660906
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01482038,0.07159938,0.92840062,84973.342,6084.039,410518.32,0.9124544,1677319.8,19.7394,2.641635
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02243968,0.10654725,0.89345275,78889.303,8405.439,374579.25,0.86743513,1266801.5,16.058,2.63638
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,70-74,70,5,0.03569541,0.16455208,0.83544792,70483.865,11598.267,324923.2,0.79214633,892222.2,12.6585,2.62929
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,75-79,75,5,0.05964313,0.26069787,0.73930213,58885.598,15351.35,257386.72,0.67870397,567299,9.6339,2.5871
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,80-84,80,5,0.09844853,0.39504332,0.60495668,43534.248,17197.914,174689.39,0.52956459,309912.28,7.1188,2.500752
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,85-89,85,5,0.16020819,0.56274917,0.43725083,26336.334,14820.75,92509.315,0.36743527,135222.89,5.1345,2.356925
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,90-94,90,5,0.24410797,0.72054698,0.27945302,11515.584,8297.519,33991.185,0.22637013,42713.579,3.7092,2.157375
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,95-99,95,5,0.3530612,0.84419089,0.15580911,3218.065,2716.661,7694.589,0.11783514,8722.394,2.7104,1.909539
Solomon Islands,SLB,Medium,2025-2030,2028,3,Total,100+,100,-1,0.48783967,,,501.404,501.404,1027.804,,1027.804,2.0499,2.049854
South Africa,ZAF,Medium,2025-2030,2028,3,Total,0,0,1,0.0217758,0.0213611,0.9786389,100000,2136.11,98095.615,0.97595055,6598618.2,65.9862,0.10848
South Africa,ZAF,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00164183,0.0065409,0.9934591,97863.89,640.118,389879.66,0.99447824,6500522.6,66.4241,1.538113
South Africa,ZAF,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00069079,0.00344799,0.99655201,97223.772,335.227,485280.79,0.99687687,6110642.9,62.8513,2.5
South Africa,ZAF,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00057697,0.0028808,0.9971192,96888.546,279.117,483765.2,0.99628849,5625362.1,58.0601,2.572591
South Africa,ZAF,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00098441,0.00491105,0.99508895,96609.429,474.454,481969.7,0.99335744,5141596.9,53.2204,2.72908
South Africa,ZAF,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00174972,0.0087139,0.9912861,96134.975,837.711,478768.19,0.98851754,4659627.2,48.4696,2.723928
South Africa,ZAF,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00293478,0.01457489,0.98542511,95297.264,1388.947,473270.75,0.98205955,4180859,43.8718,2.684884
South Africa,ZAF,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00437649,0.02166054,0.97833946,93908.317,2034.105,464780.06,0.97310839,3707588.3,39.4809,2.659152
South Africa,ZAF,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00658194,0.03240177,0.96759823,91874.213,2976.887,452281.37,0.96349468,3242808.2,35.2962,2.618421
South Africa,ZAF,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00825227,0.04045227,0.95954773,88897.326,3596.099,435770.7,0.95485361,2790526.8,31.3904,2.576281
South Africa,ZAF,Medium,2025-2030,2028,3,Total,45-49,45,5,0.01030884,0.05028628,0.94971372,85301.227,4289.482,416097.22,0.94363859,2354756.1,27.6052,2.573387
South Africa,ZAF,Medium,2025-2030,2028,3,Total,50-54,50,5,0.01301152,0.06306384,0.93693616,81011.745,5108.912,392645.4,0.92956145,1938658.9,23.9306,2.570259
South Africa,ZAF,Medium,2025-2030,2028,3,Total,55-59,55,5,0.0164506,0.07910473,0.92089527,75902.833,6004.273,364988.02,0.9082505,1546013.5,20.3683,2.580699
South Africa,ZAF,Medium,2025-2030,2028,3,Total,60-64,60,5,0.0225943,0.10715559,0.89284441,69898.56,7490.021,331500.56,0.87222593,1181025.5,16.8963,2.597838
South Africa,ZAF,Medium,2025-2030,2028,3,Total,65-69,65,5,0.03298088,0.15280284,0.84719716,62408.539,9536.202,289143.38,0.81473273,849524.94,13.6123,2.598697
South Africa,ZAF,Medium,2025-2030,2028,3,Total,70-74,70,5,0.05046351,0.22484196,0.77515804,52872.337,11887.92,235574.58,0.72736306,560381.56,10.5988,2.578457
South Africa,ZAF,Medium,2025-2030,2028,3,Total,75-79,75,5,0.07961137,0.33284037,0.66715963,40984.417,13641.269,171348.24,0.59328065,324806.98,7.9251,2.538804
South Africa,ZAF,Medium,2025-2030,2028,3,Total,80-84,80,5,0.13477701,0.5010801,0.4989199,27343.148,13701.107,101657.6,0.40983582,153458.74,5.6123,2.441218
South Africa,ZAF,Medium,2025-2030,2028,3,Total,85-89,85,5,0.23108239,0.70572784,0.29427216,13642.041,9627.568,41662.925,0.2205434,51801.142,3.7972,2.242577
South Africa,ZAF,Medium,2025-2030,2028,3,Total,90-94,90,5,0.38050963,0.87092536,0.12907464,4014.473,3496.306,9188.483,0.09804824,10138.217,2.5254,1.887034
South Africa,ZAF,Medium,2025-2030,2028,3,Total,95-99,95,5,0.53726151,0.93411405,0.06588595,518.167,484.027,900.915,0.05140317,949.734,1.8329,1.508625
South Africa,ZAF,Medium,2025-2030,2028,3,Total,100+,100,-1,0.69931112,,,34.14,34.14,48.819,,48.819,1.43,1.429979
South Sudan,SSD,Medium,2025-2030,2028,3,Total,0,0,1,0.0564568,0.05402669,0.94597331,100000,5402.669,95695.642,0.93367574,5998646.8,59.9865,0.203291
South Sudan,SSD,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00768728,0.0301602,0.9698398,94597.331,2853.075,371142.23,0.97504077,5902951.1,62.4008,1.4599
South Sudan,SSD,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00310671,0.01541382,0.98458618,91744.256,1414.13,455185.96,0.98744183,5531808.9,60.296,2.5
South Sudan,SSD,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00190298,0.00946893,0.99053107,90330.126,855.33,449469.65,0.98947039,5076622.9,56.2008,2.450131
South Sudan,SSD,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00249234,0.01238825,0.98761175,89474.796,1108.436,444736.91,0.98531206,4627153.3,51.7146,2.620909
South Sudan,SSD,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00348583,0.01728607,0.98271393,88366.36,1527.507,438204.64,0.97978997,4182416.4,47.3304,2.625439
South Sudan,SSD,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00471237,0.02329887,0.97670113,86838.853,2023.247,429348.51,0.9735571,3744211.7,43.1168,2.604963
South Sudan,SSD,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00604755,0.02980404,0.97019596,84815.605,2527.848,417995.29,0.96582108,3314863.2,39.0832,2.59371
South Sudan,SSD,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00784969,0.03851104,0.96148896,82287.758,3168.987,403708.66,0.9591679,2896867.9,35.2041,2.560695
South Sudan,SSD,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00875379,0.04284293,0.95715707,79118.771,3389.68,387224.39,0.95456417,2493159.3,31.5116,2.530898
South Sudan,SSD,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00993757,0.04850485,0.95149515,75729.091,3673.228,369630.53,0.94692667,2105934.9,27.8088,2.545776
South Sudan,SSD,Medium,2025-2030,2028,3,Total,50-54,50,5,0.01204423,0.05850511,0.94149489,72055.863,4215.636,350013.01,0.93477362,1736304.3,24.0966,2.564707
South Sudan,SSD,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01529247,0.07375323,0.92624677,67840.227,5003.436,327182.93,0.91141055,1386291.3,20.4347,2.598009
South Sudan,SSD,Medium,2025-2030,2028,3,Total,60-64,60,5,0.02246485,0.10660907,0.89339093,62836.791,6698.972,298197.97,0.87237616,1059108.4,16.8549,2.613666
South Sudan,SSD,Medium,2025-2030,2028,3,Total,65-69,65,5,0.03303621,0.15308869,0.84691131,56137.819,8594.065,260140.8,0.81054091,760910.44,13.5543,2.609013
South Sudan,SSD,Medium,2025-2030,2028,3,Total,70-74,70,5,0.05275072,0.23394747,0.76605253,47543.754,11122.741,210854.76,0.71460399,500769.64,10.5328,2.584767
South Sudan,SSD,Medium,2025-2030,2028,3,Total,75-79,75,5,0.08409892,0.34792631,0.65207369,36421.013,12671.828,150677.65,0.58408654,289914.88,7.9601,2.519899
South Sudan,SSD,Medium,2025-2030,2028,3,Total,80-84,80,5,0.1345698,0.49868343,0.50131657,23749.184,11843.325,88008.788,0.43229807,139237.22,5.8628,2.404687
South Sudan,SSD,Medium,2025-2030,2028,3,Total,85-89,85,5,0.20442265,0.65324725,0.34675275,11905.86,7777.47,38046.029,0.28962572,51228.436,4.3028,2.237756
South Sudan,SSD,Medium,2025-2030,2028,3,Total,90-94,90,5,0.29379431,0.78416812,0.21583188,4128.39,3237.352,11019.109,0.17778518,13182.406,3.1931,2.027558
South Sudan,SSD,Medium,2025-2030,2028,3,Total,95-99,95,5,0.39810592,0.87527471,0.12472529,891.038,779.903,1959.034,0.09442229,2163.298,2.4278,1.799402
South Sudan,SSD,Medium,2025-2030,2028,3,Total,100+,100,-1,0.54407651,,,111.135,111.135,204.264,,204.264,1.838,1.837977
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,0,0,1,0.00568674,0.00565664,0.99434336,100000,565.664,99470.808,0.99403203,7839535.9,78.3954,0.064476
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.0001993,0.00079683,0.99920317,99434.336,79.232,397545.21,0.99894561,7740065.1,77.841,1.575063
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00022844,0.00114155,0.99885845,99355.103,113.419,496491.97,0.99888794,7342519.9,73.9018,2.5
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00022963,0.00114754,0.99885246,99241.685,113.884,495939.84,0.99836429,6846027.9,68.9834,2.641608
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00045182,0.00225678,0.99774322,99127.801,223.71,495128.63,0.99719631,6350088,64.0596,2.718576
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00065863,0.00328797,0.99671203,98904.091,325.193,493740.44,0.99648258,5854959.4,59.1984,2.601376
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00073987,0.00369267,0.99630733,98578.897,364.02,492003.74,0.9960655,5361219,54.3851,2.553032
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00085587,0.00427058,0.99572942,98214.878,419.435,490067.95,0.99494327,4869215.2,49.5772,2.600499
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00120886,0.00602713,0.99397287,97795.443,589.426,487589.81,0.99275203,4379147.3,44.7786,2.646179
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00174737,0.00870137,0.99129863,97206.017,845.826,484055.78,0.98908313,3891557.5,40.0341,2.665822
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00272671,0.01354782,0.98645218,96360.191,1305.471,478771.4,0.98292591,3407501.7,35.3621,2.679341
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00424703,0.02102617,0.97897383,95054.72,1998.637,470596.82,0.97459806,2928730.3,30.811,2.660013
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,55-59,55,5,0.00613265,0.03022582,0.96977418,93056.084,2812.697,458642.74,0.96399442,2458133.5,26.4156,2.640103
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,60-64,60,5,0.00884667,0.04334244,0.95665756,90243.387,3911.368,442129.05,0.94266097,1999490.7,22.1566,2.676545
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,65-69,65,5,0.01563494,0.07547948,0.92452052,86332.019,6516.296,416777.79,0.89594695,1557361.7,18.0392,2.716141
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,70-74,70,5,0.02919119,0.13656838,0.86343162,79815.723,10900.304,373410.79,0.83845885,1140583.9,14.2902,2.64522
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,75-79,75,5,0.0420338,0.19096371,0.80903629,68915.419,13160.344,313089.59,0.75471801,767173.1,11.1321,2.607395
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,80-84,80,5,0.07441808,0.3153896,0.6846104,55755.075,17584.571,236294.35,0.60411187,454083.52,8.1443,2.584188
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,85-89,85,5,0.13252278,0.49560235,0.50439765,38170.504,18917.392,142748.22,0.41639465,217789.17,5.7057,2.457139
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,90-94,90,5,0.22426471,0.69236617,0.30763383,19253.113,13330.204,59439.596,0.23655222,75040.949,3.8976,2.237404
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,95-99,95,5,0.36202935,0.85943219,0.14056781,5922.909,5090.338,14060.568,0.09875963,15601.352,2.6341,1.944412
Sri Lanka,LKA,Medium,2025-2030,2028,3,Total,100+,100,-1,0.54035507,,,832.57,832.57,1540.784,,1540.784,1.8506,1.850635
Sudan,SDN,Medium,2025-2030,2028,3,Total,0,0,1,0.03480415,0.03379731,0.96620269,100000,3379.731,97107.126,0.95896733,6715784.5,67.1578,0.144052
Sudan,SDN,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00430824,0.01704995,0.98295005,96620.269,1647.371,382376.54,0.98621027,6618677.4,68.502,1.508432
Sudan,SDN,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00168568,0.00839303,0.99160697,94972.898,797.11,472871.71,0.99258645,6236300.8,65.664,2.5
Sudan,SDN,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00127836,0.00637125,0.99362875,94175.788,600.018,469366.06,0.99315876,5763429.1,61.1986,2.478604
Sudan,SDN,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00154073,0.00767525,0.99232475,93575.77,718.217,466155.01,0.99100417,5294063.1,56.5751,2.599838
Sudan,SDN,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00209637,0.01042931,0.98957069,92857.553,968.441,461961.56,0.98850018,4827908.1,51.9926,2.59799
Sudan,SDN,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00251827,0.0125147,0.9874853,91889.112,1149.964,456649.09,0.98642038,4365946.5,47.5132,2.568207
Sudan,SDN,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00298256,0.01480605,0.98519395,90739.148,1343.488,450447.96,0.98316255,3909297.4,43.0828,2.58258
Sudan,SDN,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00385658,0.01910539,0.98089461,89395.66,1707.939,442863.57,0.97866938,3458849.5,38.6915,2.590822
Sudan,SDN,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00479366,0.02369377,0.97630623,87687.721,2077.653,433417.01,0.97354208,3015985.9,34.3946,2.583048
Sudan,SDN,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00602759,0.02970841,0.97029159,85610.068,2543.339,421949.7,0.96527914,2582568.9,30.1666,2.601328
Sudan,SDN,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00828082,0.04060316,0.95939684,83066.729,3372.772,407299.24,0.95231499,2160619.2,26.0106,2.617864
Sudan,SDN,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01152943,0.05611471,0.94388529,79693.957,4472.004,387877.17,0.93145043,1753319.9,22.0007,2.63135
Sudan,SDN,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01745655,0.0838432,0.9161568,75221.954,6306.85,361288.36,0.89429957,1365442.7,18.1522,2.649951
Sudan,SDN,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02819743,0.13220019,0.86779981,68915.104,9110.59,323100.03,0.83375105,1004154.4,14.5709,2.642799
Sudan,SDN,Medium,2025-2030,2028,3,Total,70-74,70,5,0.04593018,0.20688909,0.79311091,59804.514,12372.901,269384.99,0.74529469,681054.36,11.388,2.604637
Sudan,SDN,Medium,2025-2030,2028,3,Total,75-79,75,5,0.07375819,0.3122078,0.6877922,47431.613,14808.52,200771.2,0.62393597,411669.38,8.6792,2.542842
Sudan,SDN,Medium,2025-2030,2028,3,Total,80-84,80,5,0.11796031,0.45295204,0.54704796,32623.093,14776.697,125268.37,0.47983671,210898.18,6.4647,2.438731
Sudan,SDN,Medium,2025-2030,2028,3,Total,85-89,85,5,0.17880656,0.60223753,0.39776247,17846.397,10747.77,60108.364,0.33857722,85629.803,4.7982,2.290264
Sudan,SDN,Medium,2025-2030,2028,3,Total,90-94,90,5,0.25684579,0.73636096,0.26363904,7098.627,5227.152,20351.323,0.22181713,25521.439,3.5953,2.103239
Sudan,SDN,Medium,2025-2030,2028,3,Total,95-99,95,5,0.34649962,0.83580782,0.16419218,1871.475,1564.194,4514.272,0.12685281,5170.116,2.7626,1.90377
Sudan,SDN,Medium,2025-2030,2028,3,Total,100+,100,-1,0.46852869,,,307.282,307.282,655.844,,655.844,2.1343,2.134341
Suriname,SUR,Medium,2025-2030,2028,3,Total,0,0,1,0.01392422,0.01374941,0.98625059,100000,1374.941,98744.599,0.98564781,7277274,72.7727,0.086942
Suriname,SUR,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00043708,0.00174645,0.99825355,98625.059,172.244,394079.31,0.99774137,7178529.4,72.7861,1.556204
Suriname,SUR,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00045008,0.00224787,0.99775213,98452.815,221.31,491710.8,0.99820903,6784450.1,68.9107,2.5
Suriname,SUR,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00026925,0.00134535,0.99865465,98231.505,132.156,490830.16,0.99820445,6292739.3,64.0603,2.522876
Suriname,SUR,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00050367,0.00251554,0.99748446,98099.349,246.773,489948.85,0.99627559,5801909.2,59.1432,2.779756
Suriname,SUR,Medium,2025-2030,2028,3,Total,20-24,20,5,0.0010364,0.00516992,0.99483008,97852.576,505.89,488124.08,0.99324833,5311960.3,54.2853,2.748911
Suriname,SUR,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00168086,0.00837139,0.99162861,97346.686,814.927,484828.42,0.99008809,4823836.2,49.5532,2.662357
Suriname,SUR,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00229761,0.01142533,0.98857467,96531.76,1102.907,480022.85,0.98705721,4339007.8,44.949,2.609996
Suriname,SUR,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00291614,0.01447881,0.98552119,95428.853,1381.696,473810.01,0.98394325,3858985,40.4383,2.586843
Suriname,SUR,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00358901,0.01779114,0.98220886,94047.157,1673.207,466202.17,0.97990196,3385175,35.9944,2.589289
Suriname,SUR,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00464012,0.02294755,0.97705245,92373.95,2119.756,456832.42,0.97234675,2918972.8,31.5995,2.623626
Suriname,SUR,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00680518,0.03349269,0.96650731,90254.194,3022.856,444199.52,0.95790239,2462140.4,27.2801,2.660671
Suriname,SUR,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01074041,0.05238989,0.94761011,87231.338,4570.04,425499.78,0.93411378,2017940.9,23.1332,2.668092
Suriname,SUR,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01697822,0.08163735,0.91836265,82661.298,6748.25,397465.21,0.89853502,1592441.1,19.2647,2.652535
Suriname,SUR,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02646869,0.12452316,0.87547684,75913.048,9452.932,357136.41,0.84732935,1194975.9,15.7414,2.627315
Suriname,SUR,Medium,2025-2030,2028,3,Total,70-74,70,5,0.04076111,0.18559714,0.81440286,66460.116,12334.807,302612.16,0.77580212,837839.46,12.6067,2.593118
Suriname,SUR,Medium,2025-2030,2028,3,Total,75-79,75,5,0.06221161,0.26984128,0.73015872,54125.309,14605.243,234767.16,0.6799776,535227.3,9.8887,2.544759
Suriname,SUR,Medium,2025-2030,2028,3,Total,80-84,80,5,0.09413107,0.3802308,0.6197692,39520.066,15026.746,159636.41,0.56051542,300460.15,7.6027,2.473577
